Somnia,2022-11-03 15:42:16,GEL,-140,-134
Somnia,2022-11-03 15:42:16,AEB,-1904,-2340
Somnia,2022-11-03 15:42:16,AEL,-2296,-5940
Somnia,2022-11-03 15:42:16,CURX,2,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8151,8151
Somnia,2022-11-03 15:42:16,GEB,147,49
Somnia,2022-11-03 15:42:16,GEL,-144,-124
Somnia,2022-11-03 15:42:16,AEB,-2012,-2516
Somnia,2022-11-03 15:42:16,AEL,-2504,-5924
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8152,8152
Somnia,2022-11-03 15:42:16,GEB,154,63
Somnia,2022-11-03 15:42:16,GEL,-155,-137
Somnia,2022-11-03 15:42:16,AEB,-1896,-2340
Somnia,2022-11-03 15:42:16,AEL,-2412,-5972
Somnia,2022-11-03 15:42:16,CURX,0,1
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8153,8153
Somnia,2022-11-03 15:42:16,GEB,152,60
Somnia,2022-11-03 15:42:16,GEL,-172,-153
Somnia,2022-11-03 15:42:16,AEB,-1864,-2320
Somnia,2022-11-03 15:42:16,AEL,-2268,-5956
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8154,8154
Somnia,2022-11-03 15:42:16,GEB,150,63
Somnia,2022-11-03 15:42:16,GEL,-143,-110
Somnia,2022-11-03 15:42:16,AEB,-1932,-2432
Somnia,2022-11-03 15:42:16,AEL,-2432,-6008
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8155,8155
Somnia,2022-11-03 15:42:16,GEB,138,72
Somnia,2022-11-03 15:42:16,GEL,-168,-135
Somnia,2022-11-03 15:42:16,AEB,-1796,-2380
Somnia,2022-11-03 15:42:16,AEL,-2360,-6040
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8156,8156
Somnia,2022-11-03 15:42:16,GEB,167,55
Somnia,2022-11-03 15:42:16,GEL,-160,-124
Somnia,2022-11-03 15:42:16,AEB,-1916,-2332
Somnia,2022-11-03 15:42:16,AEL,-2284,-5984
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
